DATE,WIND,RAIN,T.MAX,T.MIN,T.MIN.G,IND_0,IND_1,IND_4,IND.1_0.0,IND.1_1.0,IND.1_2.0,IND.1_4.0,IND.2_0.0,IND.2_1.0,IND.2_2.0,IND.2_3.0,IND.2_4.0
1964-07-22,0.15245307869608166,0.0,0.7918215613382898,0.8203389830508474,0.7880794701986754,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-23,0.22489298649983538,0.0,0.7769516728624535,0.8915254237288135,0.9602649006622515,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-24,0.327955218966085,0.0,0.8289962825278809,0.8779661016949153,0.8410596026490065,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-25,0.26901547579848534,0.0,0.8104089219330853,0.9152542372881356,0.9602649006622515,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-26,0.13039183404675667,0.0,0.7360594795539033,0.7322033898305085,0.7350993377483444,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-27,0.49687191307211065,0.0,0.8029739776951672,0.8067796610169492,0.8278145695364237,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-28,0.3938096806058611,0.0029850746268656717,0.7881040892193308,0.8372881355932204,0.8874172185430462,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-29,0.2209417188014488,0.0,0.7323420074349442,0.8915254237288135,0.9271523178807946,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-30,0.33355284820546593,0.0029850746268656717,0.83271375464684,0.8915254237288135,0.9470198675496687,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-31,0.45406651300625617,0.0029850746268656717,0.7360594795539033,0.847457627118644,0.9006622516556291,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-01,0.5446163977609483,0.0,0.6840148698884758,0.8440677966101695,0.8807947019867548,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-02,0.4622983207112282,0.0,0.762081784386617,0.864406779661017,0.8973509933774833,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-03,0.2867961804412249,0.0,0.8847583643122675,0.9152542372881356,0.9735099337748343,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-04,0.14553836022390518,0.0,0.8141263940520446,0.9152542372881356,0.8874172185430462,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-05,0.2525518603885413,0.17611940298507464,0.7137546468401487,0.8779661016949153,0.824503311258278,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-06,0.22489298649983538,0.04925373134328358,0.7026022304832713,0.7796610169491526,0.8443708609271522,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-07,0.30325979585116897,0.15074626865671642,0.6171003717472118,0.7322033898305085,0.7516556291390728,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-08,0.2291735265064208,0.019402985074626865,0.6877323420074348,0.7661016949152543,0.814569536423841,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-09,0.16068488640105366,0.017910447761194027,0.7137546468401487,0.6542372881355932,0.7682119205298013,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-10,0.1014158709252552,0.06716417910447761,0.6356877323420074,0.8338983050847457,0.6887417218543046,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-11,0.11952584787619361,0.0,0.7026022304832713,0.8237288135593221,0.8609271523178808,1,0,0,1,0,0,0,1,0,0,0,0
